source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
,,,,,,,,,,,,,,,,,,,,,,,,,95.031528,26.724639,LandslideGuard_Project_Master,,,,26.724639,95.031528,26.724639,95.031528,True,26.725,95.032,,IND-INV-026006,INVENTORY,,,unknown,Nagaland,Mon,,,Anthropogenic,Debris,Slide,Active,1000.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/6,,GSI:14564,1.0,GSI,False,SOURCE,HIGH,26.725_95.032,,False,,OBJECTID=14564
,,,,,,,,,,,,,,,,,,,,,,,,,95.029139,26.723,LandslideGuard_Project_Master,,,,26.723,95.029139,26.723,95.029139,True,26.723,95.029,,IND-INV-026007,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Active,500.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/16,,GSI:15577,1.0,GSI,False,SOURCE,HIGH,26.723_95.029,,False,,OBJECTID=15577
,,,,,,,,,,,,,,,,,,,,,,,,,95.025861,26.724833,LandslideGuard_Project_Master,,,,26.724833,95.025861,26.724833,95.025861,True,26.725,95.026,,IND-INV-026008,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,250.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/7,,GSI:14565,1.0,GSI,False,SOURCE,HIGH,26.725_95.026,,False,,OBJECTID=14565
,,,,,,,,,,,,,,,,,,,,,,,,,95.023861,26.725083,LandslideGuard_Project_Master,,,,26.725083,95.023861,26.725083,95.023861,True,26.725,95.024,,IND-INV-026009,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,300.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/17,,GSI:15578,1.0,GSI,False,SOURCE,HIGH,26.725_95.024,,False,,OBJECTID=15578
,,,,,,,,,,,,,,,,,,,,,,,,,95.022,26.725444,LandslideGuard_Project_Master,,,,26.725444,95.022,26.725444,95.022,True,26.725,95.022,,IND-INV-026010,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,180.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/18,,GSI:15579,1.0,GSI,False,SOURCE,HIGH,26.725_95.022,,False,,OBJECTID=15579
,,,,,,,,,,,,,,,,,,,,,,,,,95.018361,26.731944,LandslideGuard_Project_Master,,,,26.731944,95.018361,26.731944,95.018361,True,26.732,95.018,,IND-INV-026011,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Active,600.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/25,,GSI:15586,1.0,GSI,False,SOURCE,HIGH,26.732_95.018,,False,,OBJECTID=15586
,,,,,,,,,,,,,,,,,,,,,,,,,95.02025,26.730222,LandslideGuard_Project_Master,,,,26.730222,95.02025,26.730222,95.02025,True,26.73,95.02,,IND-INV-026012,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,2800.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/26,,GSI:15221,1.0,GSI,False,SOURCE,HIGH,26.730_95.020,,False,,OBJECTID=15221
,,,,,,,,,,,,,,,,,,,,,,,,,95.018778,26.729972,LandslideGuard_Project_Master,,,,26.729972,95.018778,26.729972,95.018778,True,26.73,95.019,,IND-INV-026013,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Reactivated,540.0,,Geological Survey of India (GSI) inventory,NG/MON/83N2/2017/24,,GSI:15585,1.0,GSI,False,SOURCE,HIGH,26.730_95.019,,False,,OBJECTID=15585
,,,,,,,,,,,,,,,,,,,,,,,,,94.999444,26.749444,LandslideGuard_Project_Master,,,,26.749444,94.999444,26.749444,94.999444,True,26.749,94.999,,IND-INV-026014,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall and Anthropogenic,Debris,Slide,Active,5950.0,,Geological Survey of India (GSI) inventory,NG/MON/83J14/2017/24,,GSI:15671,1.0,GSI,False,SOURCE,HIGH,26.749_94.999,,False,,OBJECTID=15671
,,,,,,,,,,,,,,,,,,,,,,,,,94.955806,26.758306,LandslideGuard_Project_Master,,,,26.758306,94.955806,26.758306,94.955806,True,26.758,94.956,,IND-INV-026015,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,96.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/72,,GSI:15214,1.0,GSI,False,SOURCE,HIGH,26.758_94.956,,False,,OBJECTID=15214
,,,,,,,,,,,,,,,,,,,,,,,,,94.827222,26.749722,LandslideGuard_Project_Master,,,,26.749722,94.827222,26.749722,94.827222,True,26.75,94.827,,IND-INV-026016,INVENTORY,,,unknown,Nagaland,Tuensang,,,Rainfall and Anthropogenic,Debris,Subsidence,,18000.0,,Geological Survey of India (GSI) inventory,NG/TUE/83J14/2017/25,,GSI:15672,1.0,GSI,False,SOURCE,HIGH,26.750_94.827,,False,,OBJECTID=15672
,,,,,,,,,,,,,,,,,,,,,,,,,95.081639,26.834194,LandslideGuard_Project_Master,,,,26.834194,95.081639,26.834194,95.081639,True,26.834,95.082,,IND-INV-026017,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Suspended,24.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/52,,GSI:15617,1.0,GSI,False,SOURCE,HIGH,26.834_95.082,,False,,OBJECTID=15617
,,,,,,,,,,,,,,,,,,,,,,,,,95.081306,26.8365,LandslideGuard_Project_Master,,,,26.8365,95.081306,26.8365,95.081306,True,26.836,95.081,,IND-INV-026018,INVENTORY,,,unknown,Nagaland,Mon,,,Anthropogenic,Soil,Slide,Suspended,9.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/57,,GSI:15622,1.0,GSI,False,SOURCE,HIGH,26.837_95.081,,False,,OBJECTID=15622
,,,,,,,,,,,,,,,,,,,,,,,,,95.080444,26.835417,LandslideGuard_Project_Master,,,,26.835417,95.080444,26.835417,95.080444,True,26.835,95.08,,IND-INV-026019,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,15.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/56,,GSI:15621,1.0,GSI,False,SOURCE,HIGH,26.835_95.080,,False,,OBJECTID=15621
,,,,,,,,,,,,,,,,,,,,,,,,,95.081111,26.834556,LandslideGuard_Project_Master,,,,26.834556,95.081111,26.834556,95.081111,True,26.835,95.081,,IND-INV-026020,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Suspended,150.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/53,,GSI:15618,1.0,GSI,False,SOURCE,HIGH,26.835_95.081,,False,,OBJECTID=15618
,,,,,,,,,,,,,,,,,,,,,,,,,95.080972,26.833889,LandslideGuard_Project_Master,,,,26.833889,95.080972,26.833889,95.080972,True,26.834,95.081,,IND-INV-026021,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Stabilized,50.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/51,,GSI:15616,1.0,GSI,False,SOURCE,HIGH,26.834_95.081,,False,,OBJECTID=15616
,,,,,,,,,,,,,,,,,,,,,,,,,95.080639,26.834778,LandslideGuard_Project_Master,,,,26.834778,95.080639,26.834778,95.080639,True,26.835,95.081,,IND-INV-026022,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,80.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/54,,GSI:15619,1.0,GSI,False,SOURCE,HIGH,26.835_95.081,,False,,OBJECTID=15619
,,,,,,,,,,,,,,,,,,,,,,,,,95.080528,26.834972,LandslideGuard_Project_Master,,,,26.834972,95.080528,26.834972,95.080528,True,26.835,95.081,,IND-INV-026023,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Suspended,96.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/55,,GSI:15620,1.0,GSI,False,SOURCE,HIGH,26.835_95.081,,False,,OBJECTID=15620
,,,,,,,,,,,,,,,,,,,,,,,,,95.079806,26.834,LandslideGuard_Project_Master,,,,26.834,95.079806,26.834,95.079806,True,26.834,95.08,,IND-INV-026024,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Reactivated,160.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/50,,GSI:15615,1.0,GSI,False,SOURCE,HIGH,26.834_95.080,,False,,OBJECTID=15615
,,,,,,,,,,,,,,,,,,,,,,,,,95.079694,26.841139,LandslideGuard_Project_Master,,,,26.841139,95.079694,26.841139,95.079694,True,26.841,95.08,,IND-INV-026025,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,48.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/59,,GSI:15649,1.0,GSI,False,SOURCE,HIGH,26.841_95.080,,False,,OBJECTID=15649
,,,,,,,,,,,,,,,,,,,,,,,,,95.079556,26.841222,LandslideGuard_Project_Master,,,,26.841222,95.079556,26.841222,95.079556,True,26.841,95.08,,IND-INV-026026,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Reactivated,30.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/60,,GSI:15650,1.0,GSI,False,SOURCE,HIGH,26.841_95.080,,False,,OBJECTID=15650
,,,,,,,,,,,,,,,,,,,,,,,,,95.079333,26.841667,LandslideGuard_Project_Master,,,,26.841667,95.079333,26.841667,95.079333,True,26.842,95.079,,IND-INV-026027,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,80.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/61,,GSI:15651,1.0,GSI,False,SOURCE,HIGH,26.842_95.079,,False,,OBJECTID=15651
,,,,,,,,,,,,,,,,,,,,,,,,,95.080333,26.840694,LandslideGuard_Project_Master,,,,26.840694,95.080333,26.840694,95.080333,True,26.841,95.08,,IND-INV-026028,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,24.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/58,,GSI:15648,1.0,GSI,False,SOURCE,HIGH,26.841_95.080,,False,,OBJECTID=15648
,,,,,,,,,,,,,,,,,,,,,,,,,95.080972,26.844028,LandslideGuard_Project_Master,,,,26.844028,95.080972,26.844028,95.080972,True,26.844,95.081,,IND-INV-026029,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Relict,70.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/63,,GSI:15653,1.0,GSI,False,SOURCE,HIGH,26.844_95.081,,False,,OBJECTID=15653
,,,,,,,,,,,,,,,,,,,,,,,,,95.080306,26.84325,LandslideGuard_Project_Master,,,,26.84325,95.080306,26.84325,95.080306,True,26.843,95.08,,IND-INV-026030,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,24.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/62,,GSI:15652,1.0,GSI,False,SOURCE,HIGH,26.843_95.080,,False,,OBJECTID=15652
,,,,,,,,,,,,,,,,,,,,,,,,,95.080278,26.84425,LandslideGuard_Project_Master,,,,26.84425,95.080278,26.84425,95.080278,True,26.844,95.08,,IND-INV-026031,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Suspended,40.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/64,,GSI:15654,1.0,GSI,False,SOURCE,HIGH,26.844_95.080,,False,,OBJECTID=15654
,,,,,,,,,,,,,,,,,,,,,,,,,95.077639,26.845472,LandslideGuard_Project_Master,,,,26.845472,95.077639,26.845472,95.077639,True,26.845,95.078,,IND-INV-026032,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,150.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/67,,GSI:15209,1.0,GSI,False,SOURCE,HIGH,26.845_95.078,,False,,OBJECTID=15209
,,,,,,,,,,,,,,,,,,,,,,,,,95.077861,26.846139,LandslideGuard_Project_Master,,,,26.846139,95.077861,26.846139,95.077861,True,26.846,95.078,,IND-INV-026033,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Suspended,20.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/68,,GSI:15210,1.0,GSI,False,SOURCE,HIGH,26.846_95.078,,False,,OBJECTID=15210
,,,,,,,,,,,,,,,,,,,,,,,,,95.077167,26.845278,LandslideGuard_Project_Master,,,,26.845278,95.077167,26.845278,95.077167,True,26.845,95.077,,IND-INV-026034,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Suspended,120.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/66,,GSI:15656,1.0,GSI,False,SOURCE,HIGH,26.845_95.077,,False,,OBJECTID=15656
,,,,,,,,,,,,,,,,,,,,,,,,,95.077667,26.844389,LandslideGuard_Project_Master,,,,26.844389,95.077667,26.844389,95.077667,True,26.844,95.078,,IND-INV-026035,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Suspended,120.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/65,,GSI:15655,1.0,GSI,False,SOURCE,HIGH,26.844_95.078,,False,,OBJECTID=15655
,,,,,,,,,,,,,,,,,,,,,,,,,95.077944,26.831889,LandslideGuard_Project_Master,,,,26.831889,95.077944,26.831889,95.077944,True,26.832,95.078,,IND-INV-026036,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Suspended,36.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/49,,GSI:15614,1.0,GSI,False,SOURCE,HIGH,26.832_95.078,,False,,OBJECTID=15614
,,,,,,,,,,,,,,,,,,,,,,,,,95.077917,26.831417,LandslideGuard_Project_Master,,,,26.831417,95.077917,26.831417,95.077917,True,26.831,95.078,,IND-INV-026037,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Inactive,18.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/47,,GSI:15612,1.0,GSI,False,SOURCE,HIGH,26.831_95.078,,False,,OBJECTID=15612
,,,,,,,,,,,,,,,,,,,,,,,,,95.078028,26.831778,LandslideGuard_Project_Master,,,,26.831778,95.078028,26.831778,95.078028,True,26.832,95.078,,IND-INV-026038,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Suspended,48.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/48,,GSI:15613,1.0,GSI,False,SOURCE,HIGH,26.832_95.078,,False,,OBJECTID=15613
,,,,,,,,,,,,,,,,,,,,,,,,,95.077,26.824278,LandslideGuard_Project_Master,,,,26.824278,95.077,26.824278,95.077,True,26.824,95.077,,IND-INV-026039,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Reactivated,75.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/43,,GSI:15392,1.0,GSI,False,SOURCE,HIGH,26.824_95.077,,False,,OBJECTID=15392
,,,,,,,,,,,,,,,,,,,,,,,,,95.076889,26.824694,LandslideGuard_Project_Master,,,,26.824694,95.076889,26.824694,95.076889,True,26.825,95.077,,IND-INV-026040,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Active,9.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/44,,GSI:15393,1.0,GSI,False,SOURCE,HIGH,26.825_95.077,,False,,OBJECTID=15393
,,,,,,,,,,,,,,,,,,,,,,,,,95.076778,26.825,LandslideGuard_Project_Master,,,,26.825,95.076778,26.825,95.076778,True,26.825,95.077,,IND-INV-026041,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Rock,Slide,Relict,16.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/45,,GSI:15394,1.0,GSI,False,SOURCE,HIGH,26.825_95.077,,False,,OBJECTID=15394
,,,,,,,,,,,,,,,,,,,,,,,,,95.075917,26.826194,LandslideGuard_Project_Master,,,,26.826194,95.075917,26.826194,95.075917,True,26.826,95.076,,IND-INV-026042,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,30.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/46,,GSI:15395,1.0,GSI,False,SOURCE,HIGH,26.826_95.076,,False,,OBJECTID=15395
,,,,,,,,,,,,,,,,,,,,,,,,,95.077889,26.820806,LandslideGuard_Project_Master,,,,26.820806,95.077889,26.820806,95.077889,True,26.821,95.078,,IND-INV-026043,INVENTORY,,,unknown,Nagaland,Mon,,,Anthropogenic,Debris,Slide,Active,90.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/39,,GSI:15094,1.0,GSI,False,SOURCE,HIGH,26.821_95.078,,False,,OBJECTID=15094
,,,,,,,,,,,,,,,,,,,,,,,,,95.078389,26.821722,LandslideGuard_Project_Master,,,,26.821722,95.078389,26.821722,95.078389,True,26.822,95.078,,IND-INV-026044,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Soil,Slide,Active,180.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/41,,GSI:15390,1.0,GSI,False,SOURCE,HIGH,26.822_95.078,,False,,OBJECTID=15390
,,,,,,,,,,,,,,,,,,,,,,,,,95.078944,26.822139,LandslideGuard_Project_Master,,,,26.822139,95.078944,26.822139,95.078944,True,26.822,95.079,,IND-INV-026045,INVENTORY,,,unknown,Nagaland,Mon,,,Rainfall,Debris,Slide,Active,40.0,,Geological Survey of India (GSI) inventory,NG/MON/83N01/2017/42,,GSI:15391,1.0,GSI,False,SOURCE,HIGH,26.822_95.079,,False,,OBJECTID=15391
,,,,,,,,,,,,,,,,,,,,,,,,,94.768972,27.834083,LandslideGuard_Project_Master,,,,27.834083,94.768972,27.834083,94.768972,True,27.834,94.769,,IND-INV-026046,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 1,,Rainfall,Debris,Slide,Active,330.0,,Geological Survey of India (GSI) inventory,AR/WS/82I13/2022/092,,GSI:30129,1.0,GSI,False,SOURCE,HIGH,27.834_94.769,,False,,OBJECTID=30129
,,,,,,,,,,,,,,,,,,,,,,,,,94.958147,27.790489,LandslideGuard_Project_Master,,,,27.790489,94.958147,27.790489,94.958147,True,27.79,94.958,,IND-INV-026047,INVENTORY,,,unknown,Arunachal Pradesh,Lower Siang,Old Deka village Slide 1,,Rainfall,Debris,Slide,Active,3300.0,,Geological Survey of India (GSI) inventory,AR/LS/83I13/2022/102,,GSI:30139,1.0,GSI,False,SOURCE,HIGH,27.790_94.958,,False,,OBJECTID=30139
,,,,,,,,,,,,,,,,,,,,,,,,,94.959097,27.793761,LandslideGuard_Project_Master,,,,27.793761,94.959097,27.793761,94.959097,True,27.794,94.959,,IND-INV-026048,INVENTORY,,,unknown,Arunachal Pradesh,Upper Siang,Old Deka village Slide 2,,Rainfall,Debris,Slide,Active,3000.0,,Geological Survey of India (GSI) inventory,AR/LS/83I13/2022/103,,GSI:30140,1.0,GSI,False,SOURCE,HIGH,27.794_94.959,,False,,OBJECTID=30140
,,,,,,,,,,,,,,,,,,,,,,,,,95.074056,27.951306,LandslideGuard_Project_Master,,,,27.951306,95.074056,27.951306,95.074056,True,27.951,95.074,,IND-INV-026049,INVENTORY,,,unknown,Arunachal Pradesh,Lower dibang valley,West of Ledum Slide 2,,Rainfall,Debris,slide,old slide,32.0,,Geological Survey of India (GSI) inventory,AR/LD/82P04/2022/034,,GSI:30071,1.0,GSI,False,SOURCE,HIGH,27.951_95.074,,False,,OBJECTID=30071
,,,,,,,,,,,,,,,,,,,,,,,,,95.117586,27.944389,LandslideGuard_Project_Master,,,,27.944389,95.117586,27.944389,95.117586,True,27.944,95.118,,IND-INV-026050,INVENTORY,,,unknown,Arunachal Pradesh,Lower dibang valley,West of Ledum Slide 1,,Rainfall,Rock,Slide,Active,234.0,,Geological Survey of India (GSI) inventory,AR/LD/82P04/2022/033,,GSI:30070,1.0,GSI,False,SOURCE,HIGH,27.944_95.118,,False,,OBJECTID=30070
,,,,,,,,,,,,,,,,,,,,,,,,,94.842194,27.893389,LandslideGuard_Project_Master,,,,27.893389,94.842194,27.893389,94.842194,True,27.893,94.842,,IND-INV-026051,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,NE of Daring Slide 1,,Rainfall,Soil,Slide,Active,950.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/100,,GSI:30137,1.0,GSI,False,SOURCE,HIGH,27.893_94.842,,False,,OBJECTID=30137
,,,,,,,,,,,,,,,,,,,,,,,,,94.844111,27.897361,LandslideGuard_Project_Master,,,,27.897361,94.844111,27.897361,94.844111,True,27.897,94.844,,IND-INV-026052,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,NE of Daring Slide 2,,Rainfall,Rock,Slide,Active,2275.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/101,,GSI:30138,1.0,GSI,False,SOURCE,HIGH,27.897_94.844,,False,,OBJECTID=30138
,,,,,,,,,,,,,,,,,,,,,,,,,94.817861,27.870361,LandslideGuard_Project_Master,,,,27.870361,94.817861,27.870361,94.817861,True,27.87,94.818,,IND-INV-026053,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,S of Daring Slide,,Rainfall,Debris,Slide,Active,345.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/099,,GSI:30136,1.0,GSI,False,SOURCE,HIGH,27.870_94.818,,False,,OBJECTID=30136
,,,,,,,,,,,,,,,,,,,,,,,,,94.789222,27.859444,LandslideGuard_Project_Master,,,,27.859444,94.789222,27.859444,94.789222,True,27.859,94.789,,IND-INV-026054,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 4,,Natural,Rock,Slide,Active,150.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/095,,GSI:30132,1.0,GSI,False,SOURCE,HIGH,27.859_94.789,,False,,OBJECTID=30132
,,,,,,,,,,,,,,,,,,,,,,,,,94.78875,27.858889,LandslideGuard_Project_Master,,,,27.858889,94.78875,27.858889,94.78875,True,27.859,94.789,,IND-INV-026055,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 5,,Rainfall,Debris,Slide,Active,300.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/096,,GSI:30133,1.0,GSI,False,SOURCE,HIGH,27.859_94.789,,False,,OBJECTID=30133
,,,,,,,,,,,,,,,,,,,,,,,,,94.783917,27.858972,LandslideGuard_Project_Master,,,,27.858972,94.783917,27.858972,94.783917,True,27.859,94.784,,IND-INV-026056,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 6,,Rainfall,Debris,Slide,Active,2625.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/097,,GSI:30134,1.0,GSI,False,SOURCE,HIGH,27.859_94.784,,False,,OBJECTID=30134
,,,,,,,,,,,,,,,,,,,,,,,,,94.778642,27.839817,LandslideGuard_Project_Master,,,,27.839817,94.778642,27.839817,94.778642,True,27.84,94.779,,IND-INV-026057,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,S of Rilu village Slide,,Natural,Debris,Slide,Active,13500.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/091,,GSI:30128,1.0,GSI,False,SOURCE,HIGH,27.840_94.779,,False,,OBJECTID=30128
,,,,,,,,,,,,,,,,,,,,,,,,,94.783139,27.847111,LandslideGuard_Project_Master,,,,27.847111,94.783139,27.847111,94.783139,True,27.847,94.783,,IND-INV-026058,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 3,,Rainfall,Debris,Slide,Active,550.0,,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/094,,GSI:30131,1.0,GSI,False,SOURCE,HIGH,27.847_94.783,,False,,OBJECTID=30131
,,,,,,,,,,,,,,,,,,,,,,,,,94.771167,27.840972,LandslideGuard_Project_Master,,,,27.840972,94.771167,27.840972,94.771167,True,27.841,94.771,,IND-INV-026059,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 2,,Natural,Debris,Slide,Active,280.0,,Geological Survey of India (GSI) inventory,AR/WS/82I13/2022/093,,GSI:30130,1.0,GSI,False,SOURCE,HIGH,27.841_94.771,,False,,OBJECTID=30130
,,,,,,,,,,,,,,,,,,,,,,,,,94.787083,27.868667,LandslideGuard_Project_Master,,,,27.868667,94.787083,27.868667,94.787083,True,27.869,94.787,,IND-INV-026060,INVENTORY,,,unknown,Arunachal Pradesh,West Siang,Likabali-Aalo road Slide 7,,Rainfall,Rock,Slide,Active,1470.0,2,Geological Survey of India (GSI) inventory,AR/WS/83I13/2022/098,,GSI:30135,1.0,GSI,False,SOURCE,HIGH,27.869_94.787,,False,,OBJECTID=30135
,,,,,,,,,,,,,,,,,,,,,,,,,94.68625,27.957306,LandslideGuard_Project_Master,,,,27.957306,94.68625,27.957306,94.68625,True,27.957,94.686,,IND-INV-026061,INVENTORY,,,unknown,Arunachal Pradesh,Lepa rada,"Rete Potu, towards Basar",,Rainfall and anthropogenic activity,Rock,Slide,Active,1000.0,--,Geological Survey of India (GSI) inventory,AP/LEP/83I09/2021/80,,GSI:30779,1.0,GSI,False,SOURCE,HIGH,27.957_94.686,,False,,OBJECTID=30779
,,,,,,,,,,,,,,,,,,,,,,,,,94.695694,27.94175,LandslideGuard_Project_Master,,,,27.94175,94.695694,27.94175,94.695694,True,27.942,94.696,,IND-INV-026062,INVENTORY,,,unknown,Arunachal Pradesh,Lepa rada,Garo- Basar road section slide 3,,Rainfall and anthropogenic activity,Rock,Slide,Active,4200.0,--,Geological Survey of India (GSI) inventory,AP/LEP/83I09/2021/83,,GSI:30782,1.0,GSI,False,SOURCE,HIGH,27.942_94.696,,False,,OBJECTID=30782
,,,,,,,,,,,,,,,,,,,,,,,,,94.694528,27.942917,LandslideGuard_Project_Master,,,,27.942917,94.694528,27.942917,94.694528,True,27.943,94.695,,IND-INV-026063,INVENTORY,,,unknown,Arunachal Pradesh,Lepa rada,Garo- Basar road section slide 2,,Rainfall and anthropogenic activity,Rock,Slide,Active,1100.0,--,Geological Survey of India (GSI) inventory,AP/LEP/83I09/2021/82,,GSI:30781,1.0,GSI,False,SOURCE,HIGH,27.943_94.695,,False,,OBJECTID=30781
,,,,,,,,,,,,,,,,,,,,,,,,,94.692528,27.944444,LandslideGuard_Project_Master,,,,27.944444,94.692528,27.944444,94.692528,True,27.944,94.693,,IND-INV-026064,INVENTORY,,,unknown,Arunachal Pradesh,Lepa rada,Garo- Basar road section slide 1,,Rainfall and anthropogenic activity,Rock,Slide,Active,3000.0,--,Geological Survey of India (GSI) inventory,AP/LEP/83I09/2021/81,,GSI:30780,1.0,GSI,False,SOURCE,HIGH,27.944_94.693,,False,,OBJECTID=30780
