source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,elevation,slope,aspect,soil_id,landcover_class,all_features_available
,,,,,,,,,,,,,,,,,,,,,,,,,92.999556,27.574306,LandslideGuard_Project_Master,,,,27.574306,92.999556,27.574306,92.999556,True,27.574,93.0,,IND-INV-026252,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pachi-Chayang Tajo road section slide-2,,Rainfall,Debris,Slide,Active,4400.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/07,,GSI:30629,1.0,GSI,False,SOURCE,HIGH,27.574_93.000,,False,,OBJECTID=30629,557.4683837890625,38.486045837402344,336.8274230957031,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.988139,27.538778,LandslideGuard_Project_Master,,,,27.538778,92.988139,27.538778,92.988139,True,27.539,92.988,,IND-INV-026253,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-2,,Rainfall,Debris,Slide,Suspended,1050.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/02,,GSI:30619,1.0,GSI,False,SOURCE,HIGH,27.539_92.988,,False,,OBJECTID=30619,692.5406494140625,39.080562591552734,142.9799041748047,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.991306,27.539694,LandslideGuard_Project_Master,,,,27.539694,92.991306,27.539694,92.991306,True,27.54,92.991,,IND-INV-026254,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-7,,Rainfall,Rock,Fall,Active,294.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/09,,GSI:30618,1.0,GSI,False,SOURCE,HIGH,27.540_92.991,,False,,OBJECTID=30618,754.4354248046875,29.85602378845215,285.4710388183594,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.995444,27.521083,LandslideGuard_Project_Master,,,,27.521083,92.995444,27.521083,92.995444,True,27.521,92.995,,IND-INV-026255,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-8,,Rainfall& Anthropogenic,Debris,Slide,Active,108.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/10,,GSI:30617,1.0,GSI,False,SOURCE,HIGH,27.521_92.995,,False,,OBJECTID=30617,622.3650512695312,40.06322479248047,232.9989471435547,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.997139,27.520111,LandslideGuard_Project_Master,,,,27.520111,92.997139,27.520111,92.997139,True,27.52,92.997,,IND-INV-026256,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Pakke road section slide-1,,Rainfall,Rock,Slide,Active,440.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/01,,GSI:30616,1.0,GSI,False,SOURCE,HIGH,27.520_92.997,,False,,OBJECTID=30616,589.6680297851562,32.8062629699707,188.0731964111328,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.964861,27.5335,LandslideGuard_Project_Master,,,,27.5335,92.964861,27.5335,92.964861,True,27.534,92.965,,IND-INV-026257,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Bameng-Tayung road section slide-1,,Rainfall & anthropogenic,Rock,Slide,Active,520.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/25,,GSI:30639,1.0,GSI,False,SOURCE,HIGH,27.534_92.965,,False,,OBJECTID=30639,1113.7593994140625,39.06121063232422,127.04769134521484,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,92.959167,27.530556,LandslideGuard_Project_Master,,,,27.530556,92.959167,27.530556,92.959167,True,27.531,92.959,,IND-INV-026258,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Bameng-Tayung road section slide-2,,Rainfall & anthropogenic,Rock,Slide,Active,1150.0,Nil,Geological Survey of India (GSI) inventory,AR/EK/ 83A14/2020-21/26,,GSI:30638,1.0,GSI,False,SOURCE,HIGH,27.531_92.959,,False,,OBJECTID=30638,1086.1883544921875,38.06609344482422,130.7499542236328,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.003639,27.436722,LandslideGuard_Project_Master,,,,27.436722,93.003639,27.436722,93.003639,True,27.437,93.004,,IND-INV-026259,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-4,,Rainfall,Debris,Slide,Active,500.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/13,,GSI:30659,1.0,GSI,False,SOURCE,HIGH,27.437_93.004,,False,,OBJECTID=30659,660.843994140625,32.11953353881836,171.25083923339844,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.021472,27.441694,LandslideGuard_Project_Master,,,,27.441694,93.021472,27.441694,93.021472,True,27.442,93.021,,IND-INV-026260,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-3,,Rainfall,Debris,Slide,Active,160.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/03,,GSI:30649,1.0,GSI,False,SOURCE,HIGH,27.442_93.021,,False,,OBJECTID=30649,494.503662109375,37.64604568481445,302.1347351074219,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.020389,27.441028,LandslideGuard_Project_Master,,,,27.441028,93.020389,27.441028,93.020389,True,27.441,93.02,,IND-INV-026261,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-2,,Rainfall,Soil/Earth,Slide,Active,200.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/02,,GSI:30648,1.0,GSI,False,SOURCE,HIGH,27.441_93.020,,False,,OBJECTID=30648,506.4177551269531,36.891197204589844,330.3052062988281,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.029667,27.437333,LandslideGuard_Project_Master,,,,27.437333,93.029667,27.437333,93.029667,True,27.437,93.03,,IND-INV-026262,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-7,,Rainfall,Soil,Slide,Active,1400.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/07,,GSI:30653,1.0,GSI,False,SOURCE,HIGH,27.437_93.030,,False,,OBJECTID=30653,952.1506958007812,32.886474609375,246.83987426757812,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.035778,27.361222,LandslideGuard_Project_Master,,,,27.361222,93.035778,27.361222,93.035778,True,27.361,93.036,,IND-INV-026263,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Patiwa Village slide-1,,Rainfall,Debris,Slide,Active,1575.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/40,,GSI:30686,1.0,GSI,False,SOURCE,HIGH,27.361_93.036,,False,,OBJECTID=30686,434.7257080078125,37.378509521484375,79.06703186035156,11775.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.041583,27.342139,LandslideGuard_Project_Master,,,,27.342139,93.041583,27.342139,93.041583,True,27.342,93.042,,IND-INV-026264,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-8,,Rainfall,Earth,Slide,Active,1500.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/08,,GSI:30654,1.0,GSI,False,SOURCE,HIGH,27.342_93.042,,False,,OBJECTID=30654,421.7537841796875,25.384138107299805,203.37603759765625,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.012194,27.347917,LandslideGuard_Project_Master,,,,27.347917,93.012194,27.347917,93.012194,True,27.348,93.012,,IND-INV-026265,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-7,,Rainfall,Earth,Slide,Active,105.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/49,,GSI:30695,1.0,GSI,False,SOURCE,HIGH,27.348_93.012,,False,,OBJECTID=30695,855.5535278320312,18.796396255493164,160.1868896484375,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.012194,27.347917,LandslideGuard_Project_Master,,,,27.347917,93.012194,27.347917,93.012194,True,27.348,93.012,,IND-INV-026266,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Sube Village slide-1,,Rainfall,Earth,Slide,Active,105.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/50,,GSI:30696,1.0,GSI,False,SOURCE,HIGH,27.348_93.012,,False,,OBJECTID=30696,855.5535278320312,18.796396255493164,160.1868896484375,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.018528,27.34675,LandslideGuard_Project_Master,,,,27.34675,93.018528,27.34675,93.018528,True,27.347,93.019,,IND-INV-026267,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Sube Village slide-2,,Rainfall,Debris,Slide,Active,75.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83A15/2021/51,,GSI:30697,1.0,GSI,False,SOURCE,HIGH,27.347_93.019,,False,,OBJECTID=30697,784.4778442382812,20.519187927246094,135.11534118652344,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.018528,27.34675,LandslideGuard_Project_Master,,,,27.34675,93.018528,27.34675,93.018528,True,27.347,93.019,,IND-INV-026268,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Sube Village slide-3,,Rainfall,Debris,Slide,Active,75.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83A15/2021/52,,GSI:30698,1.0,GSI,False,SOURCE,HIGH,27.347_93.019,,False,,OBJECTID=30698,784.4778442382812,20.519187927246094,135.11534118652344,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.018528,27.34675,LandslideGuard_Project_Master,,,,27.34675,93.018528,27.34675,93.018528,True,27.347,93.019,,IND-INV-026269,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Sube Village slide-4,,Rainfall,Debris,Slide,Active,75.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83A15/2021/53,,GSI:30699,1.0,GSI,False,SOURCE,HIGH,27.347_93.019,,False,,OBJECTID=30699,784.4778442382812,20.519187927246094,135.11534118652344,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.026361,27.357083,LandslideGuard_Project_Master,,,,27.357083,93.026361,27.357083,93.026361,True,27.357,93.026,,IND-INV-026270,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-5,,Rainfall,Debris,Slide,Active,80.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/47,,GSI:30693,1.0,GSI,False,SOURCE,HIGH,27.357_93.026,,False,,OBJECTID=30693,801.9110717773438,33.543025970458984,121.59898376464844,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.025139,27.363833,LandslideGuard_Project_Master,,,,27.363833,93.025139,27.363833,93.025139,True,27.364,93.025,,IND-INV-026271,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-6,,Rainfall,Soil,Slide,Active,120.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/48,,GSI:30694,1.0,GSI,False,SOURCE,HIGH,27.364_93.025,,False,,OBJECTID=30694,814.9290771484375,18.146509170532227,26.06632423400879,11775.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.011861,27.391639,LandslideGuard_Project_Master,,,,27.391639,93.011861,27.391639,93.011861,True,27.392,93.012,,IND-INV-026272,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Patiwa Village slide-2,,Rainfall,Debris,Slide,Active,700.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E04/2021/41,,GSI:30687,1.0,GSI,False,SOURCE,HIGH,27.392_93.012,,False,,OBJECTID=30687,616.3610229492188,33.71036911010742,85.98880004882812,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.025306,27.428833,LandslideGuard_Project_Master,,,,27.428833,93.025306,27.428833,93.025306,True,27.429,93.025,,IND-INV-026273,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-6,,Rainfall,Debris,Slide,Active,600.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/06,,GSI:30652,1.0,GSI,False,SOURCE,HIGH,27.429_93.025,,False,,OBJECTID=30652,890.80859375,26.787202835083008,254.48182678222656,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.010528,27.411944,LandslideGuard_Project_Master,,,,27.411944,93.010528,27.411944,93.010528,True,27.412,93.011,,IND-INV-026274,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-1,,Rainfall,Debris,Slide,Active,96.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/43,,GSI:30689,1.0,GSI,False,SOURCE,HIGH,27.412_93.011,,False,,OBJECTID=30689,433.8316650390625,20.090499877929688,14.31893253326416,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.010528,27.411944,LandslideGuard_Project_Master,,,,27.411944,93.010528,27.411944,93.010528,True,27.412,93.011,,IND-INV-026275,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Patiwa Village slide-3,,Rainfall,Debris,Slide,Active,96.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/42,,GSI:30688,1.0,GSI,False,SOURCE,HIGH,27.412_93.011,,False,,OBJECTID=30688,433.8316650390625,20.090499877929688,14.31893253326416,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.007583,27.423722,LandslideGuard_Project_Master,,,,27.423722,93.007583,27.423722,93.007583,True,27.424,93.008,,IND-INV-026276,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-2,,Rainfall,Rock,Fall,Active,700.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/44,,GSI:30690,1.0,GSI,False,SOURCE,HIGH,27.424_93.008,,False,,OBJECTID=30690,447.1503601074219,34.13682174682617,110.61742401123047,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.011083,27.420722,LandslideGuard_Project_Master,,,,27.420722,93.011083,27.420722,93.011083,True,27.421,93.011,,IND-INV-026277,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-1,,Rainfall,Earth,Slide,Active,15.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/01,,GSI:30647,1.0,GSI,False,SOURCE,HIGH,27.421_93.011,,False,,OBJECTID=30647,477.6759338378906,26.366809844970703,275.5142517089844,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.014639,27.422111,LandslideGuard_Project_Master,,,,27.422111,93.014639,27.422111,93.014639,True,27.422,93.015,,IND-INV-026278,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-4,,Rainfall,Soil,Slide,Active,180.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/04,,GSI:30650,1.0,GSI,False,SOURCE,HIGH,27.422_93.015,,False,,OBJECTID=30650,651.6403198242188,33.783016204833984,313.81085205078125,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.017611,27.421139,LandslideGuard_Project_Master,,,,27.421139,93.017611,27.421139,93.017611,True,27.421,93.018,,IND-INV-026279,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-5,,Rainfall,Debris,Slide,Active,600.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/05,,GSI:30651,1.0,GSI,False,SOURCE,HIGH,27.421_93.018,,False,,OBJECTID=30651,741.5564575195312,26.416723251342773,270.51934814453125,11775.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.043611,27.327333,LandslideGuard_Project_Master,,,,27.327333,93.043611,27.327333,93.043611,True,27.327,93.044,,IND-INV-026280,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-5,,Rainfall,Soil,Slide,Active,1750.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/14,,GSI:30660,1.0,GSI,False,SOURCE,HIGH,27.327_93.044,,False,,OBJECTID=30660,813.7527465820312,18.864797592163086,313.6111145019531,11775.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.050917,27.320083,LandslideGuard_Project_Master,,,,27.320083,93.050917,27.320083,93.050917,True,27.32,93.051,,IND-INV-026281,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-3,,Rainfall,Earthslide,Slide,Active,2000.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/12,,GSI:30658,1.0,GSI,False,SOURCE,HIGH,27.320_93.051,,False,,OBJECTID=30658,722.6346435546875,27.17902946472168,50.72885513305664,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.053222,27.32025,LandslideGuard_Project_Master,,,,27.32025,93.053222,27.32025,93.053222,True,27.32,93.053,,IND-INV-026282,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-2,,Rainfall,Debri,Slide,Active,375.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/11,,GSI:30657,1.0,GSI,False,SOURCE,HIGH,27.320_93.053,,False,,OBJECTID=30657,683.624267578125,36.55746841430664,243.44581604003906,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.050917,27.302861,LandslideGuard_Project_Master,,,,27.302861,93.050917,27.302861,93.050917,True,27.303,93.051,,IND-INV-026283,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-8,,Rainfall,Soil / Earth,Slide,Active,1750.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/17,,GSI:30663,1.0,GSI,False,SOURCE,HIGH,27.303_93.051,,False,,OBJECTID=30663,1179.8985595703125,33.46969223022461,99.4705810546875,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.050139,27.293806,LandslideGuard_Project_Master,,,,27.293806,93.050139,27.293806,93.050139,True,27.294,93.05,,IND-INV-026284,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-9,,Rainfall,Earth,Slide,Active,945.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/18,,GSI:30664,1.0,GSI,False,SOURCE,HIGH,27.294_93.050,,False,,OBJECTID=30664,1227.9053955078125,32.82109451293945,240.23056030273438,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.050889,27.297167,LandslideGuard_Project_Master,,,,27.297167,93.050889,27.297167,93.050889,True,27.297,93.051,,IND-INV-026285,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-3,,Rainfall,Soil,Slide,Active,1250.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/45,,GSI:30691,1.0,GSI,False,SOURCE,HIGH,27.297_93.051,,False,,OBJECTID=30691,1341.393798828125,23.893644332885742,230.6742401123047,11839.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.072417,27.294944,LandslideGuard_Project_Master,,,,27.294944,93.072417,27.294944,93.072417,True,27.295,93.072,,IND-INV-026286,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-10,,Rainfall,Earth,Slide,Active,1200.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/19,,GSI:30665,1.0,GSI,False,SOURCE,HIGH,27.295_93.072,,False,,OBJECTID=30665,982.4558715820312,29.24949836730957,129.21641540527344,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.055833,27.302389,LandslideGuard_Project_Master,,,,27.302389,93.055833,27.302389,93.055833,True,27.302,93.056,,IND-INV-026287,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-7,,Rainfall,Debris,Slide,Active,150.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/16,,GSI:30662,1.0,GSI,False,SOURCE,HIGH,27.302_93.056,,False,,OBJECTID=30662,1160.506103515625,33.820823669433594,333.10430908203125,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.054611,27.304361,LandslideGuard_Project_Master,,,,27.304361,93.054611,27.304361,93.054611,True,27.304,93.055,,IND-INV-026288,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-6,,Rainfall,Soil,Slide,Active,1750.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/15,,GSI:30661,1.0,GSI,False,SOURCE,HIGH,27.304_93.055,,False,,OBJECTID=30661,1058.9208984375,24.620296478271484,311.3330993652344,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.055472,27.325861,LandslideGuard_Project_Master,,,,27.325861,93.055472,27.325861,93.055472,True,27.326,93.055,,IND-INV-026289,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-1,,Rainfall,Debri,Slide,Active,375.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/10,,GSI:30656,1.0,GSI,False,SOURCE,HIGH,27.326_93.055,,False,,OBJECTID=30656,655.454833984375,35.16594314575195,290.5430908203125,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.056583,27.328611,LandslideGuard_Project_Master,,,,27.328611,93.056583,27.328611,93.056583,True,27.329,93.057,,IND-INV-026290,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,North Seppa slide-9,,Rainfall,Rock,Planar/Wedge failure,Active,105.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/09,,GSI:30655,1.0,GSI,False,SOURCE,HIGH,27.329_93.057,,False,,OBJECTID=30655,652.937744140625,34.31022262573242,306.4735412597656,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.099056,27.296611,LandslideGuard_Project_Master,,,,27.296611,93.099056,27.296611,93.099056,True,27.297,93.099,,IND-INV-026291,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-12,,Rainfall,Soil,Slide,Active,600.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/21,,GSI:30667,1.0,GSI,False,SOURCE,HIGH,27.297_93.099,,False,,OBJECTID=30667,731.9561767578125,24.005008697509766,233.15975952148438,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.093417,27.300611,LandslideGuard_Project_Master,,,,27.300611,93.093417,27.300611,93.093417,True,27.301,93.093,,IND-INV-026292,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,Rang Village slide-4,,Rainfall,Rock,Slide,Active,660.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/46,,GSI:30692,1.0,GSI,False,SOURCE,HIGH,27.301_93.093,,False,,OBJECTID=30692,764.51953125,25.862476348876953,224.2199249267578,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.091889,27.301139,LandslideGuard_Project_Master,,,,27.301139,93.091889,27.301139,93.091889,True,27.301,93.092,,IND-INV-026293,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-11,,Rainfall,Debris,Slide,Active,1000.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/20,,GSI:30666,1.0,GSI,False,SOURCE,HIGH,27.301_93.092,,False,,OBJECTID=30666,766.7904663085938,21.971057891845703,111.40731811523438,11839.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.064472,27.256917,LandslideGuard_Project_Master,,,,27.256917,93.064472,27.256917,93.064472,True,27.257,93.064,,IND-INV-026294,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-13,,Rainfall,Earth,Slide,Active,150.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/22,,GSI:30668,1.0,GSI,False,SOURCE,HIGH,27.257_93.064,,False,,OBJECTID=30668,741.5532836914062,21.055131912231445,327.4075012207031,11790.0,10.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.064361,27.240444,LandslideGuard_Project_Master,,,,27.240444,93.064361,27.240444,93.064361,True,27.24,93.064,,IND-INV-026295,INVENTORY,,,unknown,Arunachal Pradesh,East Kameng,NH-31 slide-14,,Rainfall,Debris,Slide,Active,1750.0,NIL,Geological Survey of India (GSI) inventory,AP/EK/83E03/2021/23,,GSI:30669,1.0,GSI,False,SOURCE,HIGH,27.240_93.064,,False,,OBJECTID=30669,829.6875,21.428524017333984,73.57239532470703,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.507778,27.253778,LandslideGuard_Project_Master,,,,27.253778,93.507778,27.253778,93.507778,True,27.254,93.508,,IND-INV-026296,INVENTORY,,,unknown,Arunachal Pradesh,Papum Pare,East of Sagalee slide,,Rainfall and anthropogenic activity,Debris,Slide,Suspended,5400.0,--,Geological Survey of India (GSI) inventory,AP/PAP/83E11/2021/78,,GSI:30777,1.0,GSI,False,SOURCE,HIGH,27.254_93.508,,False,,OBJECTID=30777,951.8363647460938,11.388564109802246,214.0794677734375,11790.0,30.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.504278,27.251806,LandslideGuard_Project_Master,,,,27.251806,93.504278,27.251806,93.504278,True,27.252,93.504,,IND-INV-026297,INVENTORY,,,unknown,Arunachal Pradesh,Papum Pare,Sagalee-Jote road section slide 3,,Rainfall and anthropogenic activity,Debris,Slide,Active,2400.0,--,Geological Survey of India (GSI) inventory,AP/PAP/83E11/2021/77,,GSI:30776,1.0,GSI,False,SOURCE,HIGH,27.252_93.504,,False,,OBJECTID=30776,902.3929443359375,18.24228858947754,143.29541015625,11790.0,50.0,True
,,,,,,,,,,,,,,,,,,,,,,,,,93.507833,27.2495,LandslideGuard_Project_Master,,,,27.2495,93.507833,27.2495,93.507833,True,27.25,93.508,,IND-INV-026298,INVENTORY,,,unknown,Arunachal Pradesh,Papum Pare,Sagalee-Jote road section slide 2,,Rainfall and anthropogenic activity,Soil,Slide,Active,2250.0,--,Geological Survey of India (GSI) inventory,AP/PAP/83E11/2021/76,,GSI:30775,1.0,GSI,False,SOURCE,HIGH,27.250_93.508,,False,,OBJECTID=30775,965.648681640625,8.3883695602417,65.25375366210938,11790.0,10.0,True
